"artist_name","latitude","longitude","views","track_name","track_link","country_code","geo_name","geonameid","boundaries_admin_0","boundaries_admin_1","boundaries_postal_1"
"Tagne",33.00103,-7.61662,37200,"Nadi Canadi","Uufffwh5GrQ","MA","Settat",2537406,"MA","MAA106","MAP12"
"Sebastián Yatra, Myke Towers",40.28419,-3.79415,37300,"Pareja Del Año","SRm2Ch4oFWs","ES","Fuenlabrada",3121960,"ES","ESA113","ESP128"
"BTS",34.41667,135.31667,37400,"Butter","WMweEpGlu_U","JP","Izumisano",1861091,"JP","JPA127","JPP159"
"Sangiovanni",38.88247,16.60086,37400,"malibu","0lvCoQuHuBQ","IT","Catanzaro",2525059,"IT","ITA118","ITP188"
"Sebastián Yatra, Myke Towers",-35.84667,-71.59308,37500,"Pareja Del Año","SRm2Ch4oFWs","CL","Linares",3883167,"CL","CLA107","CLP13"
"Sebastián Yatra, Myke Towers",40.32234,-3.86496,37600,"Pareja Del Año","SRm2Ch4oFWs","ES","Móstoles",3116025,"ES","ESA113","ESP128"
"Tion Wayne, Russ",50.72048,-1.8795,37700,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Bournemouth",2655095,"GB","GBA1E06000028","GBP1BH"
"BTS",49.28297,-122.75262,37800,"Butter","WMweEpGlu_U","CA","Coquitlam",5927689,"CA","CAA159","CAP1V3B"
"Jador & Loredana & Florin Salam & Costi",47.13316,24.50011,37800,"Fericire","Gj-s3CPi4Vk","RO","Bistriţa",684657,"RO","ROA106","ROP142"
"Khabib",56.63877,47.89078,37800,"Ягода малинка","Rt2zZSaOFtw","RU","Yoshkar-Ola",466806,"RU","RUA17","RUP142"
"Dj Guuga, DJ Ivis",-22.87278,-42.34306,37900,"Volta Bebê, Volta Neném","x0EPgyNd9o0","BR","Araruama",3471715,"BR","BRA133",""
"Malkata",43.21,23.5625,37900,"Anomaliya (feat. Alexander Robov)","6xgBrbZ5_K4","BG","Vratsa",725712,"BG","BGA131","BGP130"
"Sebastián Yatra, Myke Towers",43.36029,-5.84476,37900,"Pareja Del Año","SRm2Ch4oFWs","ES","Oviedo",3114711,"ES","ESA103","ESP133"
"BTS",25.90175,-97.49748,38000,"Butter","WMweEpGlu_U","US","Brownsville",4676740,"US","USA148","USP178"
"BTS",40.66094,-73.92014,38000,"Butter","WMweEpGlu_U","US","Brownsville",5110446,"US","USA136","USP111"
"Light, Eleni Foureira, Skive",37.03913,22.11265,38000,"Mporei","4DdPBhB2BOQ","GR","Kalamata",261604,"GR","GRA1243",""
"Tion Wayne, Russ",53.61766,-2.1552,38100,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Rochdale",2639272,"GB","GBA1E11000001","GBP1OL"
"Alonzo",42.69764,2.89541,38200,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Perpignan",2987914,"FR","FRA176",""
"Khabib",59.2239,39.88398,38200,"Ягода малинка","Rt2zZSaOFtw","RU","Vologda",472459,"RU","RUA13","RUP116"
"Sebastián Yatra, Myke Towers",-32.88341,-71.24882,38200,"Pareja Del Año","SRm2Ch4oFWs","CL","Quillota",3874119,"CL","CLA105","CLP12"
"Tion Wayne, Russ",54.57623,-1.23483,38200,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Middlesbrough",2642607,"GB","GBA1E06000002","GBP1TS"
"El Alfa, Chael Produciendo, CJ, El Cherry Scom",40.91677,-74.17181,38300,"La Mamá de la Mamá","s5yRZOQ3EWI","US","Paterson",5102466,"US","USA134","USP107"
"Masked Wolf",39.20144,-85.92138,38300,"Astronaut In The Ocean","MEg-oqI9qmw","US","Columbus",4256038,"US","USA118","USP147"
"BTS",39.72943,-104.83192,38400,"Butter","WMweEpGlu_U","US","Aurora",5412347,"US","USA108","USP180"
"TINI, Maria Becerra",-38.93424,-69.23052,38400,"Miénteme","mmRBXjVENDQ","AR","Cutral-Có",3859552,"AR","ARA158","ARP1Q83"
"Daviles de Novelda",36.13326,-5.45051,38600,"Flamenco y Bachata","AjrBn09nHis","ES","Algeciras",2522013,"ES","ESA101","ESP111"
"Uzi",38.48258,28.14774,38600,"Krvn","8OQMEeOXGWI","TR","Salihli",302043,"TR","TRA145","TRP145"
"Voyage (French Band), J Fado",41.03143,21.33474,38600,"Plesi","9d7TDm6hvlE","MK","Bitola",792578,"MK","MKA1005","MKP170"
"Khabib",55.45,65.33333,38700,"Ягода малинка","Rt2zZSaOFtw","RU","Kurgan",1501321,"RU","RUA16","RUP164"
"Sangiovanni",44.69825,10.63125,38700,"malibu","0lvCoQuHuBQ","IT","Reggio nell'Emilia",3169522,"IT","ITA108","ITP142"
"Sebastián Yatra, Myke Towers",40.30571,-3.73295,38700,"Pareja Del Año","SRm2Ch4oFWs","ES","Getafe",3121437,"ES","ESA113","ESP128"
"Jubin Nautiyal",28.36678,79.43167,38800,"Lut Gaye (feat. Emraan Hashmi)","sCbbMZ-q4-I","IN","Bareilly",1277013,"IN","INA109","INP12430"
"Malkata",42.2,24.33333,38900,"Anomaliya (feat. Alexander Robov)","6xgBrbZ5_K4","BG","Pazardzhik",728378,"BG","BGA142","BGP144"
"Saad Lamjarred, Zouhair Bahaoui",35.16813,-2.93352,38900,"لوجه التاني (Lewjah Tani)","3koMzPZTRVE","MA","Nador",2541479,"MA","MAA108","MAP16"
"Go_A",49.80939,30.11209,39000,"SHUM (Live)","lqvzDkgok_g","UA","Bila Tserkva",712165,"UA","UAA132","UAP109"
"Medi",43.27064,26.92286,39000,"Scandal","tSG4clX8pIc","BG","Shumen",727233,"BG","BGA133","BGP197"
"Tion Wayne, Russ",51.53782,0.71433,39100,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Southend-on-Sea",2637433,"GB","GBA1E06000033","GBP1SS"
"Uzi",41.20488,32.62768,39200,"Krvn","8OQMEeOXGWI","TR","Karabük",744562,"TR","TRA178","TRP178"
"BSW",47.53333,21.63333,39300,"Mokambo Gang (feat. T. Danny)","xxYb4ZuUy8g","HU","Debrecen",721472,"HU","HUA16",""
"Costel Biju",43.98333,25.33333,39400,"Am Platit Sa-Mi Duc Regina","kGQeFzjpMHc","RO","Alexandria",686502,"RO","ROA134","ROP114"
"Shirin David",51.27027,7.16755,39400,"Ich darf das","DfJG9sfqs_Q","DE","Wuppertal",2805753,"DE","DEA105",""
"Bella Poarch",34.10834,-117.28977,39500,"Build a Bitch","FLGCGc7sAUw","US","San Bernardino",5391710,"US","USA106","USP192"
"Bruno Mars, Anderson .Paak, Silk Sonic",-41.28664,174.77557,39500,"Leave The Door Open","adLGHcj_fmA","NZ","Wellington",2179537,"NZ","NZA109",""
"Moneybagg Yo",33.47097,-81.97484,39500,"Wockesha","AAhcBx5Bl-Y","US","Augusta",4180531,"US","USA113","USP130"
"Tion Wayne, Russ",52.62783,1.29834,39500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Norwich",2641181,"GB","GBA1E10000020","GBP1NR"
"Light, Eleni Foureira, Skive",39.36103,22.94248,39800,"Mporei","4DdPBhB2BOQ","GR","Volos",251833,"GR","GRA1231",""
"Alonzo",45.77966,3.08628,39900,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Clermont-Ferrand",3024635,"FR","FRA184",""
"Malkata",42.6,23.03333,39900,"Anomaliya (feat. Alexander Robov)","6xgBrbZ5_K4","BG","Pernik",728330,"BG","BGA141","BGP123"
"Sebastián Yatra, Myke Towers",41.11667,1.25,40000,"Pareja Del Año","SRm2Ch4oFWs","ES","Tarragona",3108288,"ES","ESA109","ESP143"
"Tion Wayne, Russ",51.89797,-8.47061,40100,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","IE","Cork",2965140,"IE","IEA12",""
"BTS",51.22172,6.77616,40200,"Butter","WMweEpGlu_U","DE","Düsseldorf",2934246,"DE","DEA105",""
"Moha K",51.03297,2.377,40200,"Vroum Vroum","7pKOYuE0-tc","FR","Dunkerque",3020686,"FR","FRA132",""
"BTS",40.72816,-74.07764,40300,"Butter","WMweEpGlu_U","US","Jersey City",5099836,"US","USA134","USP107"
"Buray",39.14583,34.16389,40400,"Alaz Alaz","qkh0Nr7keV4","TR","Kırşehir",307515,"TR","TRA140","TRP140"
"Uzi",36.54375,31.99982,40400,"Krvn","8OQMEeOXGWI","TR","Alanya",324190,"TR","TRA107","TRP107"
"Khabib",54.1838,45.1749,40500,"Ягода малинка","Rt2zZSaOFtw","RU","Saransk",498698,"RU","RUA17","RUP143"
"Moneybagg Yo",36.07264,-79.79198,40600,"Wockesha","AAhcBx5Bl-Y","US","Greensboro",4469146,"US","USA137","USP127"
"Tion Wayne, Russ",52.67659,-2.44926,40600,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Telford",3345439,"GB","GBA1E06000020","GBP1TF"
"The Weeknd",52.13238,-106.66892,40700,"Save Your Tears","XXYlFuWEuKI","CA","Saskatoon",6141256,"CA","CAA147","CAP1S7K"
"Rauw Alejandro",18.39856,-66.15572,40800,"Todo De Ti","CFPLIaMpGrY","PR","Bayamón",4562831,"PR","PRA172021","PRP1009"
"Tion Wayne, Russ",53.39337,-3.01479,40900,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Birkenhead",2655613,"GB","GBA1E11000002","GBP1CH"
"BTS",6.12104,100.36014,41000,"Butter","WMweEpGlu_U","MY","Alor Setar",1736309,"MY","MYA102","MYP105"
"Khabib",52.73169,41.44326,41200,"Ягода малинка","Rt2zZSaOFtw","RU","Tambov",484646,"RU","RUA11",""
"Ebru Yaşar",41.37805,33.77528,41300,"Ben Bilmem","Wd3q2nFv3hk","TR","Kastamonu",743882,"TR","TRA137","TRP137"
"Khabib",46.84274,29.62909,41300,"Ягода малинка","Rt2zZSaOFtw","MD","Tiraspol",617239,"MD","MDA19801000","MDP133"
"Sebastián Yatra, Myke Towers",37.76922,-3.79028,41400,"Pareja Del Año","SRm2Ch4oFWs","ES","Jaén",2516395,"ES","ESA101","ESP123"
"Buray",38.625,34.71222,41500,"Alaz Alaz","qkh0Nr7keV4","TR","Nevşehir",303831,"TR","TRA150","TRP150"
"Light, Eleni Foureira, Skive",39.66486,20.85189,41600,"Mporei","4DdPBhB2BOQ","GR","Ioánnina",261779,"GR","GRA1122",""
"MO3, Og Bobby Billions",36.15398,-95.99277,41700,"Outside (Better Days)","VT0YV-hJHzg","US","Tulsa",4553433,"US","USA140","USP174"
"Jador & Loredana & Florin Salam & Costi",46.06667,23.58333,41800,"Fericire","Gj-s3CPi4Vk","RO","Alba Iulia",686578,"RO","ROA101","ROP151"
"Lil Nas X",38.83388,-104.82136,41800,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Colorado Springs",5417598,"US","USA108","USP180"
"Olivia Rodrigo",33.42227,-111.82264,41800,"good 4 u","gNi_6U5Pm_o","US","Mesa",5304391,"US","USA104","USP185"
"Gera Mx, Christian Nodal",20.12571,-101.19208,41900,"Botella Tras Botella","XegHMc35Bo8","MX","Moroleón",3995343,"MX","MXA111","MXP138"
"BTS",44.94441,-93.09327,42100,"Butter","WMweEpGlu_U","US","Saint Paul",5045360,"US","USA127","USP155"
"Jah Vinci",17.49952,-88.19756,42300,"Virgin","nPsntkvrc54","BZ","Belize City",3582677,"BZ","BZA13",""
"Masked Wolf",37.21533,-93.29824,42300,"Astronaut In The Ocean","MEg-oqI9qmw","US","Springfield",4409896,"US","USA129","USP165"
"BTS",5.41123,100.33543,42400,"Butter","WMweEpGlu_U","MY","George Town",1735106,"MY","MYA107","MYP110"
"Moha K",48,0.2,42400,"Vroum Vroum","7pKOYuE0-tc","FR","Le Mans",3003603,"FR","FRA152",""
"Calema, Soraia Ramos, Perola, Manecas Costa",38.75382,-9.23083,42500,"Kua Buaru","uo7qogkvRzI","PT","Amadora",2271772,"PT","PTA117",""
"Medi",41.93415,25.55557,42500,"Scandal","tSG4clX8pIc","BG","Haskovo",730435,"BG","BGA142","BGP163"
"Sangiovanni",44.64783,10.92539,42500,"malibu","0lvCoQuHuBQ","IT","Modena",3173331,"IT","ITA108","ITP141"
"Tion Wayne, Russ",53.64904,-1.78416,42500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Huddersfield",2646458,"GB","GBA1E11000006","GBP1HD"
"Khabib",56.13655,40.39658,42600,"Ягода малинка","Rt2zZSaOFtw","RU","Vladimir",473247,"RU","RUA11",""
"Khabib",50.27961,127.5405,42600,"Ягода малинка","Rt2zZSaOFtw","RU","Blagoveshchensk",2026609,"RU","RUA14","RUP167"
"Sangiovanni",43.8805,11.09699,42600,"malibu","0lvCoQuHuBQ","IT","Prato",3169921,"IT","ITA109","ITP159"
"BTS",33.01984,-96.69889,42800,"Butter","WMweEpGlu_U","US","Plano",4719457,"US","USA148","USP175"
"Alonzo",43.83333,4.35,42900,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Nîmes",2990363,"FR","FRA176",""
"Khabib",53.5303,49.3461,43000,"Ягода малинка","Rt2zZSaOFtw","RU","Tol’yatti",482283,"RU","RUA17",""
"Sebastián Yatra, Myke Towers",8.12923,-63.54086,43000,"Pareja Del Año","SRm2Ch4oFWs","VE","Ciudad Bolívar",3645532,"VE","VEA107","VEP180"
"MC Don Juan, Mc Davi, Mc Pedrinho",-22.71611,-43.55528,43100,"Bipolar","12-3ZAsO_xA","BR","Queimados",3452073,"BR","BRA133",""
"Rawan",29.36972,47.97833,43100,"Kan Ya Ma Kan","CugJC4lutiU","KW","Kuwait City",285787,"KW","KWA101","KWP114"
"Lil Nas X",45.56995,-73.692,43200,"MONTERO (Call Me By Your Name)","6swmTBVI83k","CA","Laval",6050610,"CA","CAA124","CAP1H7N"
"Jador & Loredana & Florin Salam & Costi",46.56718,26.91384,43300,"Fericire","Gj-s3CPi4Vk","RO","Bacău",685948,"RO","ROA104","ROP160"
"MC Don Juan, Mc Davi, Mc Pedrinho",-23.62306,-46.55111,43300,"Bipolar","12-3ZAsO_xA","BR","São Caetano do Sul",3449324,"BR","BRA135",""
"Khabib",56.99719,40.97139,43600,"Ягода малинка","Rt2zZSaOFtw","RU","Ivanovo",555312,"RU","RUA11",""
"Sobel, Piotrek Lewandowski",50.34802,18.93282,43600,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Bytom",3101950,"PL","PLA124",""
"Moha K",47.21725,-1.55336,44000,"Vroum Vroum","7pKOYuE0-tc","FR","Nantes",2990969,"FR","FRA152",""
"Khabib",53.7557,87.1099,44100,"Ягода малинка","Rt2zZSaOFtw","RU","Novokuznetsk",1496990,"RU","RUA15",""
"Jador & Loredana & Florin Salam & Costi",47.79926,22.86255,44200,"Fericire","Gj-s3CPi4Vk","RO","Satu Mare",667873,"RO","ROA130","ROP144"
"BTS",32.73569,-97.10807,44300,"Butter","WMweEpGlu_U","US","Arlington",4671240,"US","USA148","USP176"
"Malkata",43.08124,25.62904,44300,"Anomaliya (feat. Alexander Robov)","6xgBrbZ5_K4","BG","Veliko Tŭrnovo",725993,"BG","BGA132","BGP150"
"Nininho, --",41.55032,-8.42005,44300,"Gosto de Ti","uMwBTzpGmhs","PT","Braga",2742032,"PT","PTA111",""
"Sebastián Yatra, Myke Towers",40.48205,-3.35996,44400,"Pareja Del Año","SRm2Ch4oFWs","ES","Alcalá de Henares",3130616,"ES","ESA113","ESP128"
"Khabib",55.80945,37.95806,44500,"Ягода малинка","Rt2zZSaOFtw","RU","Balashikha",579464,"RU","RUA11","RUP114"
"Daddy Yankee, Marc Anthony",25.8576,-80.27811,44600,"De Vuelta Pa' La Vuelta","VibGLc41UvQ","US","Hialeah",4158476,"US","USA112","USP133"
"Sebastián Yatra, Myke Towers",37.26638,-6.94004,44600,"Pareja Del Año","SRm2Ch4oFWs","ES","Huelva",2516548,"ES","ESA101","ESP121"
"Shirin David",53.07516,8.80777,44700,"Ich darf das","DfJG9sfqs_Q","DE","Bremen",2944388,"DE","DEA104",""
"Tayc",-20.23325,57.46609,44700,"Le temps","mUTsvbridvM","MU","Beau Bassin-Rose Hill",934765,"MU","MUA106",""
"Mooski",43.15478,-77.61556,44800,"Track Star","KPfcycMj8BE","US","Rochester",5134086,"US","USA136","USP114"
"Sebastián Yatra, Myke Towers",37.60512,-0.98623,44900,"Pareja Del Año","SRm2Ch4oFWs","ES","Cartagena",2520058,"ES","ESA114","ESP130"
"Tion Wayne, Russ",51.45625,-0.97113,44900,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Reading",2639577,"GB","GBA1E06000038","GBP1RG"
"Costel Biju",45.7,27.18333,45000,"Am Platit Sa-Mi Duc Regina","kGQeFzjpMHc","RO","Focșani",678015,"RO","ROA139","ROP162"
"Khabib",46.95407,142.73603,45200,"Ягода малинка","Rt2zZSaOFtw","RU","Yuzhno-Sakhalinsk",2119441,"RU","RUA14","RUP169"
"Uzi",36.64038,29.12758,45400,"Krvn","8OQMEeOXGWI","TR","Fethiye",314967,"TR","TRA148","TRP148"
"BTS",5.36301,100.4667,45500,"Butter","WMweEpGlu_U","MY","Bukit Mertajam",1735079,"MY","MYA107","MYP114"
"BTS",33.77391,-117.94145,45500,"Butter","WMweEpGlu_U","US","Garden Grove",5351515,"US","USA106","USP192"
"Melisa",42.00973,20.97155,45500,"Leje","oT8amicWUBA","MK","Tetovo",785082,"MK","MKA1006","MKP112"
"Mooski",43.04812,-76.14742,45500,"Track Star","KPfcycMj8BE","US","Syracuse",5140405,"US","USA136","USP113"
"BTS",32.64005,-117.0842,45600,"Butter","WMweEpGlu_U","US","Chula Vista",5336899,"US","USA106","USP191"
"Boza",8.1,-80.98333,45800,"Ella","iaeQDaukFc4","PA","Santiago de Veraguas",3701117,"PA","PAA1109",""
"Gera Mx, Christian Nodal",25.56745,-108.46756,46000,"Botella Tras Botella","XegHMc35Bo8","MX","Guasave",4005219,"MX","MXA125","MXP181"
"Go_A",49.06802,33.42041,46000,"SHUM (Live)","lqvzDkgok_g","UA","Kremenchuk",704147,"UA","UAA153","UAP139"
"Alonzo",43.12442,5.92836,46200,"La Seleçao (feat. JUL & Naps)","larur6HCSko","FR","Toulon",2972328,"FR","FRA193",""
"Tion Wayne, Russ",53.54051,-2.1183,46500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Oldham",2641022,"GB","GBA1E11000001","GBP1OL"
"BTS",40.69983,-73.83125,46600,"Butter","WMweEpGlu_U","US","Richmond Hill",5133825,"US","USA136","USP111"
"BTS",43.87111,-79.43725,46600,"Butter","WMweEpGlu_U","CA","Richmond Hill",6122091,"CA","CAA135","CAP1L4C"
"Gera Mx, Christian Nodal",15.75971,-86.78221,46600,"Botella Tras Botella","XegHMc35Bo8","HN","La Ceiba",3608248,"HN","HNA101",""
"Sangiovanni",42.4584,14.20283,46600,"malibu","0lvCoQuHuBQ","IT","Pescara",3171168,"IT","ITA113","ITP165"
"MO3, Og Bobby Billions",41.66394,-83.55521,46700,"Outside (Better Days)","VT0YV-hJHzg","US","Toledo",5174035,"US","USA139","USP143"
"Uzi",37.18111,33.215,46700,"Krvn","8OQMEeOXGWI","TR","Karaman",309527,"TR","TRA170","TRP170"
"Uzi",41.40385,27.35918,46700,"Krvn","8OQMEeOXGWI","TR","Lüleburgaz",741855,"TR","TRA139","TRP139"
"Go_A",48.5132,32.2597,46800,"SHUM (Live)","lqvzDkgok_g","UA","Kropyvnytskyi",705812,"UA","UAA135","UAP125"
"MO3, Og Bobby Billions",32.84069,-83.6324,46800,"Outside (Better Days)","VT0YV-hJHzg","US","Macon",4207400,"US","USA113","USP131"
"Uzi",40.91698,38.38741,46900,"Krvn","8OQMEeOXGWI","TR","Giresun",746881,"TR","TRA128","TRP128"
"BTS",39.04372,-77.48749,47200,"Butter","WMweEpGlu_U","US","Ashburn",4744870,"US","USA151","USP120"
"BTS",41.74753,-87.71116,47200,"Butter","WMweEpGlu_U","US","Ashburn",4883679,"US","USA117","USP160"
"Eden Ben Zaken, Itay Galo",32.16627,34.82536,47300,"מועבט (Moabet)","yoIeg9B8EEg","IL","Herzliya",294778,"IL","ILA15","ILP146"
"Los Legendarios, Wisin, Jhay Cortez",-33.04222,-71.37333,47300,"Fiel","o1lKMrLat_I","CL","Villa Alemana",3868192,"CL","CLA105","CLP16"
"Voyage (French Band), J Fado",45.55111,18.69389,47300,"Plesi","9d7TDm6hvlE","HR","Osijek",3193935,"HR","HRA125","HRP131"
"Sprite, GUYGEEGEE",7.19882,100.5951,47600,"ทน","wNO6kMJB63I","TH","Songkhla",1606147,"TH","THA190","THP190"
"TINI, Maria Becerra",-34.86649,-61.5302,47600,"Miénteme","mmRBXjVENDQ","AR","Lincoln",3846864,"AR","ARA106","ARP1B60"
"Voyage (French Band), J Fado",42.13222,21.71444,47900,"Plesi","9d7TDm6hvlE","MK","Kumanovo",788886,"MK","MKA1007","MKP113"
"Costel Biju",47.75,26.66667,48000,"Am Platit Sa-Mi Duc Regina","kGQeFzjpMHc","RO","Botoşani",684039,"RO","ROA107","ROP171"
"Khabib",54.7818,32.0401,48200,"Ягода малинка","Rt2zZSaOFtw","RU","Smolensk",491687,"RU","RUA11",""
"Sobel, Piotrek Lewandowski",50.2584,18.85632,48300,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Ruda Śląska",3086800,"PL","PLA124",""
"BTS",40.85843,-74.16376,48500,"Butter","WMweEpGlu_U","US","Clifton",5096699,"US","USA134","USP107"
"Medi",42.68583,26.32917,48600,"Scandal","tSG4clX8pIc","BG","Sliven",727079,"BG","BGA134","BGP188"
"Moha K",50.72391,3.16117,48800,"Vroum Vroum","7pKOYuE0-tc","FR","Tourcoing",2972284,"FR","FRA132",""
"MC Don Juan, Mc Davi, Mc Pedrinho",-23.10083,-45.70694,48900,"Bipolar","12-3ZAsO_xA","BR","Caçapava",3468562,"BR","BRA135",""
"Sobel, Piotrek Lewandowski",50.09713,18.54179,48900,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Rybnik",3086586,"PL","PLA124",""
"Lil Nas X",32.22174,-110.92648,49000,"MONTERO (Call Me By Your Name)","6swmTBVI83k","US","Tucson",5318313,"US","USA104","USP185"
"Uzi",40.65501,29.27693,49000,"Krvn","8OQMEeOXGWI","TR","Yalova",738025,"TR","TRA177","TRP177"
"BTS",27.50641,-99.50754,49100,"Butter","WMweEpGlu_U","US","Laredo",4705349,"US","USA148","USP178"
"Shreya Ghoshal",12.91723,74.85603,49100,"Kannu Hodiyaka","PyrbIANon98","IN","Mangalore",1263780,"IN","INA129","INP15750"
"Ewa Farna",49.19522,16.60796,49500,"Ciało","vvCnsBpFgLc","CZ","Brno",3078610,"CZ","CZA164","CZP160"
"Khabib",47.09514,37.54131,49500,"Ягода малинка","Rt2zZSaOFtw","UA","Mariupol",701822,"UA","UAA114","UAP187"
"Tion Wayne, Russ",50.79899,-1.09125,49500,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Portsmouth",2639996,"GB","GBA1E06000044","GBP1PO"
"MC Don Juan, Mc Davi, Mc Pedrinho",-21.41972,-50.0775,49600,"Bipolar","12-3ZAsO_xA","BR","Penápolis",3454235,"BR","BRA135",""
"Sprite, GUYGEEGEE",12.60961,102.10447,49600,"ทน","wNO6kMJB63I","TH","Chanthaburi",1611269,"TH","THA122","THP122"
"Uzi",41.02083,40.52194,49600,"Krvn","8OQMEeOXGWI","TR","Rize",740483,"TR","TRA153","TRP153"
"Sebastián Yatra, Myke Towers",36.83814,-2.45974,49700,"Pareja Del Año","SRm2Ch4oFWs","ES","Almería",2521886,"ES","ESA101","ESP104"
"Dhee, Santhosh Narayanan, Arivu",10.78523,79.13909,49800,"Enjoy Enjaami","eYq7WapuDLU","IN","Tanjore",1254649,"IN","INA133","INP16130"
"Moneybagg Yo",37.55376,-77.46026,49800,"Wockesha","AAhcBx5Bl-Y","US","Richmond",4781708,"US","USA151","USP123"
"Tion Wayne, Russ",50.37153,-4.14305,49900,"Body (Remix) (feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo)","BS3HgiHPYcs","GB","Plymouth",2640194,"GB","GBA1E06000026","GBP1PL"
"Eden Ben Zaken, Itay Galo",32.175,34.90694,50000,"מועבט (Moabet)","yoIeg9B8EEg","IL","Kfar Saba",294514,"IL","ILA14","ILP144"
"Khabib",51.73733,36.18735,50000,"Ягода малинка","Rt2zZSaOFtw","RU","Kursk",538560,"RU","RUA11",""
"Sebastián Yatra, Myke Towers",41.54329,2.10942,50100,"Pareja Del Año","SRm2Ch4oFWs","ES","Sabadell",3111199,"ES","ESA109","ESP108"
"Sobel, Piotrek Lewandowski",50.28682,19.10385,50100,"Fiołkowe Pole","1rTV7DCnF3Y","PL","Sosnowiec",3085128,"PL","PLA124",""
"BTS",34.97528,127.58917,50200,"Butter","WMweEpGlu_U","KR","Kwangyang",1841775,"KR","KRA146","KRP1545"
"Moha K",50.95194,1.85635,50500,"Vroum Vroum","7pKOYuE0-tc","FR","Calais",3029162,"FR","FRA132",""
"Voyage (French Band), J Fado",46.1,19.66667,50500,"Plesi","9d7TDm6hvlE","RS","Subotica",3189595,"RS","RSA102","RSP124"
"Sebastián Yatra, Myke Towers",40.96882,-5.66388,50700,"Pareja Del Año","SRm2Ch4oFWs","ES","Salamanca",3111108,"ES","ESA107","ESP137"
"Sebastián Yatra, Myke Towers",10.13625,-64.68618,50700,"Pareja Del Año","SRm2Ch4oFWs","VE","Barcelona",3648559,"VE","VEA103","VEP160"
"Sebastián Yatra, Myke Towers",38.26218,-0.70107,50800,"Pareja Del Año","SRm2Ch4oFWs","ES","Elche",2518559,"ES","ESA110","ESP103"
"Dj Guuga, DJ Ivis",-26.77528,-51.015,51000,"Volta Bebê, Volta Neném","x0EPgyNd9o0","BR","Caçador",3468570,"BR","BRA142",""
"Jeeba",18.08581,-15.9785,51200,"Guuy","nJXGzao-5j0","MR","Nouakchott",2377450,"MR","MRA113",""
"Los Legendarios, Wisin, Jhay Cortez",-33.04752,-71.44249,51200,"Fiel","o1lKMrLat_I","CL","Quilpué",3874096,"CL","CLA105","CLP12"
"MC Don Juan, Mc Davi, Mc Pedrinho",-21.60333,-48.36583,51200,"Bipolar","12-3ZAsO_xA","BR","Matão",3457509,"BR","BRA135",""
"Sebastián Yatra, Myke Towers",43.53573,-5.66152,51200,"Pareja Del Año","SRm2Ch4oFWs","ES","Gijón",3121424,"ES","ESA103","ESP133"
"Malkata",42.01667,23.1,51400,"Anomaliya (feat. Alexander Robov)","6xgBrbZ5_K4","BG","Blagoevgrad",733191,"BG","BGA141","BGP127"
"Shirin David",51.43247,6.76516,51600,"Ich darf das","DfJG9sfqs_Q","DE","Duisburg",2934691,"DE","DEA105",""
